usd_cleaning_fee,f_property_type,f_room_type,f_room_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,f_minimum_nights
20,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,104,50,3,1,95,4,1,0.82,0,2,1,146,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,104,Hackney,flexible,Entire home/apt,Apartment,4.6443908991413725,9,1.0986122886681098,1.206948960812582,0,1,1.6094379124341003,1,4.983606621708336,24.836334959935176,123.7745233652992,21316,3112136,4.553876891600541,2
10,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,59,100,2,1,84,110,1,3.53,10,1,1,934,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,59,Hackney,flexible,Entire home/apt,Apartment,4.07753744390572,4,0.6931471805599453,0.4804530139182014,0,1,4.709530201312334,2,6.839476438228843,46.7784379490875,319.9400241699339,872356,814780504,4.430816798843313,1
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,35,NA,2,1,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,35,Hackney,flexible,Private room,Apartment,3.5553480614894135,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
20,House,Private room,Private,strict,Real Bed,Hackney,44,NA,2,1,NA,0,1,NA,0,5,1,NA,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,44,Hackney,strict,Private room,House,3.784189633918261,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,3
10,House,Private room,Private,moderate,Real Bed,Hackney,42,NA,3,1,100,8,2,0.67,14,1,1,354,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,42,Hackney,moderate,Private room,House,3.7376696182833684,9,1.0986122886681098,1.206948960812582,0,1,2.1972245773362196,1,5.869296913133774,34.44864625452165,202.18933312330128,125316,44361864,4.605170185988092,1
5,Apartment,Private room,Private,strict,Real Bed,Hackney,41,100,2,1,92,7,1,2.47,10,1,1,83,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,41,Hackney,strict,Private room,Apartment,3.713572066704308,4,0.6931471805599453,0.4804530139182014,0,1,2.0794415416798357,1,4.418840607796598,19.52615231711221,86.28295477287708,6889,571787,4.5217885770490405,1
47,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,99,100,4,1,90,82,2,3.09,20,1,2,795,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,99,Hackney,strict,Entire home/apt,Apartment,4.59511985013459,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,4.418840607796598,2,6.678342114654332,44.600253400365695,297.8557506079173,632025,502459875,4.499809670330265,1
20,Apartment,Private room,Private,moderate,Real Bed,Hackney,23,100,2,1,90,75,2,2.63,17,1,1,853,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,23,Hackney,moderate,Private room,Apartment,3.1354942159291497,4,0.6931471805599453,0.4804530139182014,0,1,4.330733340286331,2,6.748759547491679,45.545755429860094,307.3773518049893,727609,620650477,4.499809670330265,1
20,Apartment,Private room,Private,strict,Real Bed,Hackney,43,NA,2,1,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,43,Hackney,strict,Private room,Apartment,3.7612001156935624,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
25,House,Private room,Private,moderate,Real Bed,Hackney,55,100,2,1.5,98,18,1,0.38,0,2,1,1431,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,55,Hackney,moderate,Private room,House,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,1,2.9444389791664403,1,7.266128779556451,52.796627441098515,383.62709411328575,2047761,2930345991,4.584967478670572,2
15,House,Private room,Private,moderate,Real Bed,Hackney,25,100,1,1,100,13,1,2.31,0,2,1,168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,25,Hackney,moderate,Private room,House,3.2188758248682006,1,0,0,0,1,2.6390573296152584,1,5.123963979403259,26.25500686222208,134.5297094410113,28224,4741632,4.605170185988092,2
NA,House,Private room,Private,flexible,Real Bed,Hackney,23,NA,1,1,NA,0,1,NA,0,9,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,23,Hackney,flexible,Private room,House,3.1354942159291497,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,3
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,100,2,1,100,1,1,0.88,0,1,1,33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,50,Hackney,flexible,Private room,Apartment,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,3.4965075614664802,12.225565127392272,42.74678091112799,1089,35937,4.605170185988092,1
4,Apartment,Private room,Private,moderate,Real Bed,Hackney,26,100,1,1,92,15,1,2.32,0,1,1,193,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,26,Hackney,moderate,Private room,Apartment,3.258096538021482,1,0,0,0,1,2.772588722239781,1,5.262690188904886,27.69590802439574,145.75498343279955,37249,7189057,4.5217885770490405,1
12,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,NA,2,1,100,1,1,0.14,0,1,1,217,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,45,Hackney,flexible,Private room,Apartment,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,5.37989735354046,28.94329553463164,155.71195904950417,47089,10218313,4.605170185988092,1
5,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,100,2,2,NA,0,1,NA,0,2,1,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,45,Hackney,flexible,Private room,Apartment,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,2,0,0,NA,NA,NA,NA,NA,NA,2
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,40,NA,2,1,NA,0,1,NA,0,8,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,40,Hackney,flexible,Private room,Apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,3
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,150,NA,4,1,NA,0,3,NA,40,7,2,NA,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,150,Hackney,flexible,Entire home/apt,Apartment,5.0106352940962555,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,3
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,90,98,2,1,78,39,1,3.38,10,1,1,345,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,90,Hackney,strict,Entire home/apt,Apartment,4.499809670330265,4,0.6931471805599453,0.4804530139182014,0,1,3.6888794541139363,1,5.84354441703136,34.14701135381838,199.53957755491186,119025,41063625,4.356708826689592,1
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,40,NA,2,2,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,Hackney,moderate,Private room,Apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,2,0,0,NA,NA,NA,NA,NA,NA,1
50,House,Private room,Private,flexible,Real Bed,Hackney,50,100,2,1,NA,0,1,NA,0,1,1,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,50,Hackney,flexible,Private room,House,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
15,Apartment,Private room,Private,strict,Real Bed,Hackney,60,NA,2,1,100,1,1,0.05,10,2,1,627,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,60,Hackney,strict,Private room,Apartment,4.0943445622221,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,6.440946540632921,41.485792339291194,267.2077706531733,393129,246491883,4.605170185988092,2
30,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,220,100,6,2.5,80,3,1,0.15,0,1,3,587,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,220,Hackney,moderate,Entire home/apt,Apartment,5.393627546352362,36,1.791759469228055,3.210401995568401,1.0986122886681098,2,1.3862943611198906,1,6.375024819828097,40.640941453424254,259.0870104667602,344569,202262003,4.382026634673881,1
56,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,90,100,4,1,90,12,2,1.25,15,2,2,285,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,90,Hackney,moderate,Entire home/apt,Apartment,4.499809670330265,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,2.5649493574615367,1,5.652489180268651,31.950633933054164,180.60061260931306,81225,23149125,4.499809670330265,2
NA,House,Private room,Private,flexible,Real Bed,Hackney,22,NA,1,3,NA,0,1,NA,0,7,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,22,Hackney,flexible,Private room,House,3.091042453358316,1,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,3
NA,House,Private room,Private,strict,Real Bed,Hackney,45,100,2,1,96,78,1,1.37,14,2,1,1705,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45,Hackney,strict,Private room,House,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,1,4.3694478524670215,2,7.4413203897176174,55.373249142427156,412.05008788845674,2907025,4956477625,4.564348191467836,2
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,88,100,2,1,90,7,1,0.24,0,2,1,874,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,88,Hackney,flexible,Entire home/apt,Apartment,4.477336814478207,4,0.6931471805599453,0.4804530139182014,0,1,2.0794415416798357,1,6.773080375655535,45.87461777509013,310.71247339316153,763876,667627624,4.499809670330265,2
NA,House,Private room,Private,flexible,Real Bed,Hackney,23,NA,2,1,100,1,1,0.05,0,1,1,553,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,23,Hackney,flexible,Private room,House,3.1354942159291497,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,6.315358001522335,39.88374668739218,251.88013877291212,305809,169112377,4.605170185988092,1
NA,House,Private room,Private,flexible,Real Bed,Hackney,15,NA,1,1,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,15,Hackney,flexible,Private room,House,2.70805020110221,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,1
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,150,100,6,1,93,3,1,0.99,0,3,2,90,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,150,Hackney,strict,Entire home/apt,Apartment,5.0106352940962555,36,1.791759469228055,3.210401995568401,0.6931471805599453,1,1.3862943611198906,1,4.499809670330265,20.24828706919777,91.11343796159937,8100,729000,4.532599493153256,3
15,Apartment,Private room,Private,strict,Real Bed,Hackney,37,100,2,1,96,33,1,2.1,15,1,1,470,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,37,Hackney,strict,Private room,Apartment,3.6109179126442243,4,0.6931471805599453,0.4804530139182014,0,1,3.5263605246161616,1,6.152732694704104,37.85611961248083,232.91858483434007,220900,103823000,4.564348191467836,1
37,Apartment,Private room,Private,moderate,Real Bed,Hackney,52,100,2,1,NA,0,1,NA,0,2,1,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,52,Hackney,moderate,Private room,Apartment,3.9512437185814275,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,2
38,Apartment,Private room,Private,flexible,Real Bed,Hackney,77,100,2,1,NA,0,1,NA,0,2,1,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,77,Hackney,flexible,Private room,Apartment,4.343805421853684,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,2
20,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,92,100,6,1,98,27,4,2.89,40,1,2,278,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,92,Hackney,strict,Entire home/apt,Apartment,4.5217885770490405,36,1.791759469228055,3.210401995568401,0.6931471805599453,1,3.332204510175204,1,5.627621113690637,31.670119399256645,178.22743260436013,77284,21484952,4.584967478670572,1
NA,House,Private room,Private,strict,Real Bed,Hackney,25,100,1,1.5,100,1,1,0.05,0,7,1,562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,25,Hackney,strict,Private room,House,3.2188758248682006,1,0,0,0,1,0.6931471805599453,1,6.331501849893691,40.08791567520723,253.81671225595684,315844,177504328,4.605170185988092,3
20,Apartment,Private room,Private,strict,Real Bed,Hackney,38,100,2,1,90,2,2,0.36,7,3,1,168,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,38,Hackney,strict,Private room,Apartment,3.6375861597263857,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,5.123963979403259,26.25500686222208,134.5297094410113,28224,4741632,4.499809670330265,3
NA,House,Private room,Private,flexible,Real Bed,Hackney,150,100,2,1,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,150,Hackney,flexible,Private room,House,5.0106352940962555,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
20,Apartment,Private room,Private,moderate,Real Bed,Hackney,30,100,2,1,NA,0,1,NA,0,2,1,NA,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,30,Hackney,moderate,Private room,Apartment,3.4011973816621555,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,2
25,Apartment,Private room,Private,flexible,Real Bed,Hackney,64,NA,2,1,NA,0,1,NA,20,1,1,NA,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,64,Hackney,flexible,Private room,Apartment,4.1588830833596715,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
45,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,75,100,4,1,97,22,2,3.35,15,2,2,196,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,75,Hackney,strict,Entire home/apt,Apartment,4.31748811353631,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,3.1354942159291497,1,5.278114659230517,27.858494355984075,147.04032744441017,38416,7529536,4.574710978503383,2
20,Apartment,Private room,Private,moderate,Real Bed,Hackney,50,100,2,1,73,3,2,0.43,15,1,1,209,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,50,Hackney,moderate,Private room,Apartment,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0,1,1.3862943611198906,1,5.342334251964811,28.540535259716417,152.47307908739242,43681,9129329,4.290459441148391,1
NA,House,Private room,Private,strict,Real Bed,Hackney,27,100,2,1.5,100,2,1,0.29,15,7,1,202,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,27,Hackney,strict,Private room,House,3.295836866004329,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,5.308267697401205,28.177705947273093,149.57480626677958,40804,8242408,4.605170185988092,3
36,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,90,100,4,1,98,74,2,2.1,25,2,1,1056,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,90,Hackney,strict,Entire home/apt,Apartment,4.499809670330265,16,1.3862943611198906,1.9218120556728056,0,1,4.31748811353631,2,6.962243464266207,48.47283405571751,337.47967209887963,1115136,1177583616,4.584967478670572,2
10,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,74,100,4,1,91,10,1,2.88,0,1,2,103,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,74,Hackney,strict,Entire home/apt,Apartment,4.30406509320417,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,2.3978952727983707,1,4.634728988229636,21.480712794336103,99.55728227574477,10609,1092727,4.51085950651685,1
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,75,NA,4,1,NA,0,1,NA,0,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,75,Hackney,flexible,Entire home/apt,Apartment,4.31748811353631,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,0,0,NA,NA,NA,NA,NA,NA,3
NA,House,Private room,Private,flexible,Real Bed,Hackney,40,NA,2,1,NA,0,1,NA,0,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,40,Hackney,flexible,Private room,House,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,3
NA,House,Private room,Private,flexible,Real Bed,Hackney,30,75,2,1.5,96,9,1,0.74,0,3,1,362,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,30,Hackney,flexible,Private room,House,3.4011973816621555,4,0.6931471805599453,0.4804530139182014,0,1,2.302585092994046,1,5.8916442118257715,34.71147151874012,204.5076402573403,131044,47437928,4.564348191467836,3
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,75,NA,1,2,NA,0,1,NA,0,1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,75,Hackney,flexible,Private room,Apartment,4.31748811353631,1,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,1
25,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,90,2,1,88,6,2,0.27,10,1,1,656,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,45,Hackney,flexible,Private room,Apartment,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,1,1.9459101490553132,1,6.486160788944089,42.0702817800358,272.87461206149715,430336,282300416,4.477336814478207,1
10,House,Private room,Private,moderate,Real Bed,Hackney,45,100,2,1,100,8,1,1.7,0,2,1,140,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,45,Hackney,moderate,Private room,House,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,1,2.1972245773362196,1,4.941642422609304,24.41982983293195,120.6740670553168,19600,2744000,4.605170185988092,2
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,110,100,2,1,100,1,1,0.14,0,5,1,207,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,110,Hackney,flexible,Entire home/apt,Apartment,4.700480365792417,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,5.332718793265369,28.43788972804565,151.65126899355724,42849,8869743,4.605170185988092,3
40,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,99,100,4,1,93,65,1,2.15,15,1,1,905,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,99,Hackney,strict,Entire home/apt,Apartment,4.59511985013459,16,1.3862943611198906,1.9218120556728056,0,1,4.189654742026425,2,6.807934943699926,46.34797819765051,315.5340203416272,819025,741217625,4.532599493153256,1
